itemid,hotelid,user_1,user_2,user_3,user_4,user_5
525,370711,0.664211164,0.583874208,0.597614305,0.695665593,0.63900965
526,370711,0.664211164,0.583874208,0.597614305,0.695665593,0.63900965
527,371394,0.727606875,0.639602149,0.654653671,0.77113566,0.625
528,371394,0.707106781,0.621581561,0.63620901,0.746816045,0.643119694
529,381887,0.786718394,0.691564075,0.707838397,0.762443736,0.700349292
530,381887,0.805161048,0.707776073,0.692934867,0.746390491,0.685603445
531,381887,0.84016805,0.707776073,0.724431907,0.785674201,0.685603445
532,381887,0.728616739,0.674199862,0.655562281,0.688530373,0.632455532
533,381887,0.747545002,0.657128741,0.672592709,0.706417257,0.648885685
534,383927,0.71519854,0.691564075,0.675663925,0.722315119,0.700349292
535,383927,0.770154046,0.738548946,0.724431907,0.785674201,0.685603445
536,383927,0.728616739,0.674199862,0.690065559,0.731563521,0.671984003
537,387309,0.685994341,0.527644853,0.540061725,0.721687836,0.662912607
538,387309,0.685994341,0.527644853,0.540061725,0.721687836,0.662912607
539,387309,0.685994341,0.527644853,0.540061725,0.721687836,0.662912607
540,387309,0.664211164,0.544949261,0.557773351,0.745355992,0.63900965
541,387309,0.664211164,0.506024314,0.517932397,0.695665593,0.63900965
542,387309,0.641688948,0.523784927,0.536110964,0.7200823,0.614192269
543,387309,0.641688948,0.523784927,0.536110964,0.7200823,0.614192269
544,390137,0.660098362,0.696310624,0.683000952,0.666666667,0.612372436
545,390216,0.453742606,0.398862018,0.40824829,0.509175077,0.467707173
546,390216,0.420084025,0.369274473,0.377964473,0.471404521,0.433012702
547,390216,0.420084025,0.369274473,0.377964473,0.471404521,0.433012702
548,390216,0.420084025,0.369274473,0.377964473,0.471404521,0.433012702
549,390216,0.420084025,0.369274473,0.377964473,0.471404521,0.433012702
550,391151,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
551,391151,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
552,391151,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
553,391151,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
554,391151,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
555,391151,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
556,395961,0.707106781,0.621581561,0.63620901,0.793492048,0.685994341
557,395961,0.685994341,0.603022689,0.6172134,0.769800359,0.707106781
558,395961,0.685994341,0.603022689,0.6172134,0.769800359,0.707106781
559,395961,0.420084025,0.307728727,0.314970394,0.392837101,0.360843918
560,395961,0.420084025,0.307728727,0.314970394,0.392837101,0.360843918
561,395961,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
562,405050,0.770154046,0.6770032,0.661437828,0.707106781,0.685603445
563,405050,0.770154046,0.6770032,0.661437828,0.707106781,0.685603445
564,405050,0.786718394,0.691564075,0.675663925,0.722315119,0.700349292
565,416476,0.594088526,0.522232968,0.534522484,0.666666667,0.561341399
566,416476,0.594088526,0.522232968,0.534522484,0.666666667,0.561341399
567,416476,0.594088526,0.522232968,0.534522484,0.666666667,0.561341399
568,416476,0.568796459,0.5,0.511766316,0.638284739,0.58630197
569,442528,0.727606875,0.772852597,0.73648538,0.680413817,0.71875
570,442528,0.792118034,0.696310624,0.712696645,0.740740741,0.78247589
571,442528,0.61993042,0.544949261,0.557773351,0.596284794,0.593366104
572,442528,0.61993042,0.544949261,0.557773351,0.596284794,0.593366104
573,442528,0.770154046,0.738548946,0.755928946,0.746390491,0.721687836
574,442528,0.770154046,0.738548946,0.755928946,0.746390491,0.721687836
575,442528,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
576,442528,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
577,442528,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
578,451809,0.618346942,0.543557307,0.55634864,0.693888666,0.637377439
579,467365,0.61993042,VISITED,0.597614305,0.645975193,0.593366104
580,482219,0.728616739,0.674199862,0.690065559,0.774596669,0.711512474
581,482219,0.728616739,0.674199862,0.690065559,0.774596669,0.711512474
582,482219,0.728616739,0.674199862,0.690065559,0.774596669,0.711512474
583,482219,0.728616739,0.674199862,0.690065559,0.774596669,0.711512474
584,503028,0.805161048,0.707776073,0.724431907,0.746390491,0.685603445
585,503028,0.823193209,0.693476093,0.67893474,0.731310341,0.707106781
586,503028,0.84016805,0.6770032,0.692934867,0.746390491,0.721687836
587,503028,0.84016805,0.6770032,0.692934867,0.746390491,0.721687836
588,503028,0.822478321,0.660129344,0.675663925,0.722315119,0.737209781
589,503028,0.822478321,0.660129344,0.675663925,0.722315119,0.737209781
590,503028,0.822478321,0.660129344,0.675663925,0.722315119,0.737209781
591,503028,0.707106781,0.621581561,0.63620901,0.653464039,0.600245048
592,503028,0.707106781,0.621581561,0.63620901,0.653464039,0.600245048
593,503028,0.594088526,0.391674726,0.400891863,0.555555556,0.561341399
594,503028,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
595,503028,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
596,503028,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
597,503028,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
598,503028,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
599,503028,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
600,503028,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
601,503028,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
602,510130,0.568796459,0.454545455,0.465242105,0.580258853,0.58630197
603,510130,0.568796459,0.454545455,0.465242105,0.580258853,0.58630197
604,510130,0.514495755,0.452267017,0.46291005,0.577350269,0.530330086
605,611551,0.728616739,0.674199862,0.655562281,0.645497224,0.553398591
606,627114,0.412514324,0.564076075,0.536110964,0.46291005,0.425210032
607,627114,0.412514324,0.564076075,0.536110964,0.46291005,0.425210032
608,627114,0.420084025,0.369274473,0.377964473,0.471404521,0.433012702
609,636531,0.770154046,0.738548946,0.755928946,0.785674201,0.685603445
610,636531,0.770154046,0.738548946,0.724431907,0.746390491,0.721687836
611,636531,0.767836045,0.707106781,0.723746864,0.738548946,0.678400525
612,636531,0.748481189,0.69084928,0.707106781,0.713932893,0.694365075
613,636531,0.786718394,0.722998805,0.74001287,0.802572354,0.737209781
614,636531,0.767836045,0.707106781,0.723746864,0.779579443,0.716089443
615,646857,0.668856054,0.622543017,0.637193093,0.706417257,0.608330329
616,646857,0.646761667,0.604068696,0.618284022,0.680413817,0.625
617,647885,0.523216644,0.501745206,0.513552591,0.587136564,0.539319372
618,647885,0.495073771,0.478713554,0.489978944,0.555555556,0.510310363
619,647885,0.424437344,0.373101254,0.381881308,0.476289672,0.4375
620,648194,0.595854023,0.564076075,0.577350269,0.66864785,0.56694671
621,648194,0.618346942,0.543557307,0.55634864,0.693888666,0.588348405
622,648194,0.618346942,0.543557307,0.55634864,0.693888666,0.588348405
623,648194,0.618346942,0.543557307,0.55634864,0.693888666,0.588348405
624,648194,0.618346942,0.543557307,0.55634864,0.693888666,0.588348405
625,648194,0.570781793,0.501745206,0.513552591,0.640512615,0.539319372
626,648194,0.570781793,0.501745206,0.513552591,0.640512615,0.539319372
627,648194,0.570781793,0.501745206,0.513552591,0.640512615,0.539319372
628,648194,0.570781793,0.501745206,0.513552591,0.640512615,0.539319372
629,648194,0.570781793,0.501745206,0.513552591,0.640512615,0.539319372
630,667191,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
631,667191,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
632,667191,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
633,749633,0.403603676,0.620878016,0.605227533,0.452910814,0.450693909
634,916240,0.48507125,0.373101254,0.381881308,0.476289672,0.5
635,916240,0.420084025,0.369274473,0.377964473,0.471404521,0.433012702
636,1034353,0.568796459,0.5,0.511766316,0.580258853,0.533001791
637,1034353,0.542326145,0.476731295,0.487950036,0.608580619,0.559016994
638,1034756,0.62951158,0.622543017,0.637193093,0.706417257,0.567774974
639,1034756,0.606339063,0.604068696,0.618284022,0.680413817,0.583333333
640,1034756,0.606339063,0.604068696,0.618284022,0.680413817,0.583333333
641,1034756,0.606339063,0.604068696,0.618284022,0.680413817,0.583333333
642,1034756,0.606339063,0.604068696,0.618284022,0.680413817,0.583333333
643,1086462,0.594088526,0.522232968,0.534522484,0.666666667,0.612372436
644,1086462,0.594088526,0.522232968,0.534522484,0.666666667,0.612372436
645,1086462,0.594088526,0.522232968,0.534522484,0.666666667,0.612372436
646,1086462,0.594088526,0.522232968,0.534522484,0.666666667,0.612372436
647,1099641,0.606339063,0.639602149,0.654653671,0.680413817,0.625
648,1099641,0.641688948,0.564076075,0.577350269,0.7200823,0.661437828
649,1099641,0.641688948,0.564076075,0.577350269,0.7200823,0.614192269
650,1112598,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
651,1112598,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
652,1195252,0.773573713,0.680009255,0.665750286,0.792593924,0.76271277
653,1195252,0.750958467,0.691564075,0.675663925,0.802572354,0.77407027
654,1195252,0.748481189,0.657951695,0.67343503,0.797924999,0.732940912
655,1195252,0.754593775,0.663324958,0.64807407,0.769800359,0.74246212
656,1195252,0.754593775,0.663324958,0.64807407,0.769800359,0.74246212
657,1195252,0.750958467,0.691564075,0.675663925,0.802572354,0.700349292
658,1195252,0.731272424,0.674965564,0.657951695,0.779579443,0.716089443
659,1195252,0.731272424,0.674965564,0.657951695,0.779579443,0.716089443
660,1195252,0.665512265,0.621581561,0.598784951,0.746816045,0.685994341
661,1220994,0.570781793,0.501745206,0.513552591,0.587136564,0.539319372
662,1220994,0.570781793,0.501745206,0.513552591,0.587136564,0.539319372
663,1233026,0.664211164,0.583874208,0.597614305,0.745355992,0.63900965
664,1233026,0.641688948,0.564076075,0.577350269,0.7200823,0.661437828
665,1233026,0.664211164,0.583874208,0.597614305,0.745355992,0.593366104
666,1233026,0.641688948,0.564076075,0.577350269,0.7200823,0.614192269
667,1233026,0.618346942,0.543557307,0.55634864,0.693888666,0.588348405
668,1233026,0.618346942,0.543557307,0.55634864,0.693888666,0.588348405
669,1245335,0.595119036,0.707776073,0.692934867,0.628539361,0.613434661
670,1245335,0.595119036,0.707776073,0.692934867,0.628539361,0.613434661
671,1245335,0.595119036,0.707776073,0.692934867,0.628539361,0.613434661
672,1245335,0.572158832,0.691564075,0.675663925,0.601929265,0.626628314
673,1245335,0.572158832,0.691564075,0.675663925,0.601929265,0.626628314
674,1245335,0.572158832,0.691564075,0.675663925,0.601929265,0.626628314
675,1245335,0.572158832,0.691564075,0.675663925,0.601929265,0.626628314
676,1245335,0.595119036,0.707776073,0.692934867,0.628539361,0.613434661
677,1260913,0.646843159,0.785219024,0.748269894,0.622171017,0.603250603
678,1294209,0.550973165,0.626783171,0.612372436,0.545544726,0.534522484
679,1294209,0.627093444,0.667297681,0.653305258,0.62962963,0.578351745
680,1294209,0.627093444,0.667297681,0.653305258,0.62962963,0.578351745
681,1294209,0.595119036,0.615457455,0.629940788,0.589255651,0.577350269
682,1716832,0.453742606,0.398862018,0.40824829,0.509175077,0.467707173
683,1716832,0.453742606,0.398862018,0.40824829,0.509175077,0.467707173
684,1716832,0.453742606,0.398862018,0.40824829,0.509175077,0.467707173
685,1755523,0.679985515,0.66671071,0.682400168,0.645663998,0.593080253
686,1755523,0.66470299,0.71914652,0.713067745,0.631152842,0.579750904
687,1755523,0.596558759,0.667423812,0.658732549,0.578151588,0.503115295
688,1755523,0.60415854,0.675926369,0.667124385,0.554700196,0.509524665
689,1755523,0.743160536,0.65327458,0.66864785,0.705650329,0.618718434
690,1755523,0.713024096,0.740743747,0.758175397,0.618284022,0.567930139
691,1755523,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
692,1755523,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
693,1755523,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
694,1755523,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
695,1755523,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
696,1980151,0.643119694,0.603022689,0.6172134,0.673575314,0.618718434
697,1980151,0.643119694,0.603022689,0.6172134,0.673575314,0.618718434
698,2096226,0.708200528,0.657128741,0.672592709,0.750568336,0.648885685
699,2096226,0.668856054,0.657128741,0.637193093,0.706417257,0.608330329
700,2096226,0.544581149,0.522232968,0.534522484,0.555555556,0.459279327
701,2096226,0.544581149,0.522232968,0.534522484,0.555555556,0.459279327
702,2096374,0.748481189,0.592156525,0.606091527,0.713932893,VISITED
703,2096374,0.766964989,0.573069883,0.621059003,0.731563521,VISITED
704,4593494,0.572158832,0.691564075,0.675663925,0.601929265,0.552907336
705,4593494,0.600245048,0.603022689,0.578637562,0.625462792,0.618718434
706,4919607,0.548454318,0.674965564,0.62505411,0.615457455,0.603022689
707,4919607,0.548454318,0.674965564,0.62505411,0.615457455,0.603022689
708,4919607,0.523936832,0.657951695,0.606091527,0.587944736,0.578637562
709,6491407,0.575649676,0.544949261,0.557773351,0.546594394,0.547722558
710,6491407,0.643119694,0.603022689,0.6172134,0.673575314,0.662912607
711,6491407,0.550019098,0.523784927,0.536110964,0.6172134,0.56694671
712,6491407,0.618346942,0.501745206,0.513552591,0.640512615,0.588348405
713,6491407,0.618346942,0.501745206,0.513552591,0.640512615,0.588348405
714,6491407,0.618346942,0.501745206,0.513552591,0.640512615,0.588348405
715,6491407,0.594088526,0.522232968,0.534522484,0.666666667,0.612372436
716,6491407,0.618346942,0.543557307,0.55634864,0.693888666,0.637377439
717,6491407,0.618346942,0.543557307,0.55634864,0.693888666,0.637377439
718,6491407,0.514495755,0.452267017,0.46291005,0.577350269,0.530330086
719,6491407,0.514495755,0.452267017,0.46291005,0.577350269,0.530330086
720,6491407,0.514495755,0.452267017,0.46291005,0.577350269,0.530330086
721,6536309,0.766964989,0.674199862,0.690065559,0.817629818,0.711512474
722,6536309,0.766964989,0.674199862,0.690065559,0.817629818,0.711512474
723,6536309,0.727606875,0.639602149,0.654653671,0.77113566,0.666666667
724,6536309,0.727606875,0.639602149,0.654653671,0.77113566,0.666666667
725,6536309,0.727606875,0.639602149,0.654653671,0.77113566,0.666666667
726,6536309,0.727606875,0.639602149,0.654653671,0.77113566,0.666666667
727,6537481,0.679438613,0.691564075,0.707838397,0.722315119,0.663488803
728,6578078,0.672672794,0.709574875,0.696011663,0.641623653,0.520031434
729,6578078,0.651694624,0.723627227,0.70979541,0.654330305,0.530330086
730,6578078,0.630126038,0.707776073,0.692934867,0.628539361,0.505181486
731,6578078,0.630126038,0.707776073,0.661437828,0.628539361,0.541265877
732,6578078,0.630126038,0.6770032,0.661437828,0.589255651,0.469097094
733,6579831,0.57323678,0.727860264,0.716335319,0.571793352,0.55805234
734,6751093,0.643119694,0.527644853,0.578637562,0.673575314,0.662912607
735,6751093,0.664211164,0.544949261,0.597614305,0.695665593,0.63900965
736,6751093,0.641688948,0.523784927,0.577350269,0.66864785,0.661437828
737,6751093,0.641688948,0.523784927,0.577350269,0.66864785,0.661437828
738,6751093,0.664211164,0.544949261,0.597614305,0.695665593,0.684653197
739,6751215,0.767836045,0.642824347,0.62505411,0.82060994,0.753778361
740,6751215,0.785905248,0.62505411,0.639763278,0.839921051,0.77151675
741,6751215,0.785905248,0.62505411,0.639763278,0.839921051,0.77151675
742,6751215,0.766964989,0.674199862,0.690065559,0.860662966,0.711512474
743,6751215,0.766964989,0.674199862,0.690065559,0.860662966,0.711512474
744,6880805,0.665512265,0.621581561,0.598784951,0.746816045,0.685994341
745,6880805,0.665512265,0.621581561,0.598784951,0.746816045,0.685994341
746,6881583,0.704854843,0.817874635,0.786386749,0.632771997,0.610300103
747,6881583,0.743160536,0.854282143,0.8229512,0.673575314,0.648181216
748,6881583,0.753702346,0.840917866,0.83462485,0.683130051,0.657375735
749,6881583,0.753702346,0.840917866,0.83462485,0.683130051,0.657375735
750,6988959,0.664211164,0.583874208,VISITED,0.695665593,0.547722558
751,6988959,0.664211164,0.583874208,VISITED,0.695665593,0.547722558
752,7026088,0.651920241,0.640489869,0.655562281,0.602464076,0.671984003
753,7026088,0.69026849,0.640489869,0.690065559,0.645497224,0.632455532
754,7229537,0.697289922,0.58630197,0.600099198,0.748455199,0.625
755,7229537,0.84016805,0.707776073,0.755928946,0.746390491,0.721687836
756,7229537,0.68884672,0.578005977,0.591607978,0.808137624,0.677772086
757,7229537,0.660098362,0.551245911,0.564218177,0.740740741,0.646393127
758,7229537,0.766964989,0.674199862,0.690065559,0.817629818,0.711512474
759,7229537,0.766964989,0.674199862,0.690065559,0.817629818,0.711512474
760,7229537,0.306785996,0.202259959,0.207019668,0.25819889,0.237170825
761,7245577,0.51708769,0.454545455,0.465242105,0.580258853,0.479701612
762,7245577,0.51708769,0.454545455,0.465242105,0.580258853,0.479701612
763,7389300,0.618346942,0.543557307,0.55634864,0.693888666,0.588348405
764,7389300,0.48507125,0.426401433,0.43643578,0.544331054,0.5
765,7472485,0.686643649,0.813539016,0.805822964,0.63652395,0.615457455
766,7472485,0.548454318,0.610683129,0.592156525,0.574426958,0.489955935
767,7472485,0.548454318,0.610683129,0.592156525,0.574426958,0.489955935
768,7472485,0.548454318,0.610683129,0.592156525,0.574426958,0.489955935
769,7482881,0.740958574,VISITED,VISITED,0.712696645,0.709208143
770,7482881,0.706138804,VISITED,VISITED,0.675012362,0.673954833
771,7482881,0.732140295,VISITED,VISITED,0.699867712,0.670820393
772,7710577,0.571771875,0.620878016,0.605227533,0.566138517,0.554700196
773,7710577,0.623917748,0.548454318,0.561360891,0.606788036,0.685994341
774,7710577,0.621581561,0.610683129,0.592156525,0.615457455,0.603022689
775,7710577,0.544581149,0.478713554,0.489978944,0.611111111,0.561341399
776,7710577,0.544581149,0.478713554,0.489978944,0.611111111,0.561341399
777,7710577,0.51708769,0.454545455,0.465242105,0.580258853,0.533001791
778,7710577,0.514495755,0.452267017,0.46291005,0.577350269,0.530330086
779,8166773,0.641688948,0.523784927,VISITED,0.66864785,0.661437828
780,8166773,0.641688948,0.523784927,VISITED,0.66864785,0.661437828
